Video_Presentation,Abstracts
http://videolectures.net/icwsm09_kleinberg_mtdfoi/,"News, discussion, and opinions travel through an overlapping set of on-line networks, involving e-mail, blogging, and other forms of communication. We discuss a set of approaches for tracking pieces of text as they travel and mutate in these networks, applying these ideas to a set of related problems. First, we show how this type of analysis can capture temporal patterns in the news over a daily time-scale --- in particular, the succession of story lines that evolve, compete for attention, and collectively produces an effect that commentators refer to as the 'news cycle.' Second, we show how this approach can be combined with an analysis of network structure to trace the diffusion of specific pieces of information as they spread between people at a global scale. This talk includes joint work with Lars Backstrom, Jure Leskovec, and David Liben-Nowell."
http://videolectures.net/icwsm09_lee_fisaom/,"""What do other people think?"" has always been an important consideration to most of us when making decisions. Long before the World Wide Web, we asked our friends who they were planning to vote for and consulted Consumer Reports to decide which dishwasher to buy. But the Internet has (among other things) made it possible to learn about the opinions and experiences of those in the vast pool of people that are neither our personal acquaintances nor well-known professional critics --- that is, people we have never heard of. Enter sentiment analysis, a flourishing research area devoted to the computational treatment of subjective and opinion-oriented language. Sample phenomena to contend with range from sarcasm in blog postings to the interpretation of political speeches. This talk will cover some of the motivations, challenges, and approaches in this broad and exciting field."
http://videolectures.net/icwsm09_gosling_niederhofer_psm/,"Every action taken on a social media platform is performed by a psychological being trying to satisfy some kind of psychological need-that is, individuals use social media to meet their emotional, social, attitudinal, cognitive, behavioral, and identity needs. Media systems that adapt to these needs (which have evolved over many millions of years) will be more successful than those that do not.  This tutorial will present a range of theories and recent empirical research in social, personality, and cognitive psychology to inform research and design on social media platforms. For example, self-verification theory predicts that much social interaction is motivated not by people's need to be seen in a favorable light by others but by their needs to be seen by others as people see themselves; this prediction is supported by research examining perceptions of others based on their websites and Facebook profiles.  Person-environment theories can be used to understand the processes of selection, evocation, and manipulation by which people use social media platforms to improve the fit between themselves and their social, physical, and virtual environments. The presentation will be geared towards drawing design implications for social media systems and for providing psychological frameworks to guide data collection about the individuals and groups that use social media."
http://videolectures.net/icwsm09_sun_gmctfnf/,"Whether they are modeling bookmarking behavior in Flickr or cascades of failure in large networks, models of diffusion often start with the assumption that a few nodes start long chain reactions, resulting in large-scale cascades. While rea-sonable under some conditions, this assumption may not hold for social media networks, where user engagement is high and information may enter a system from multiple dis-connected sources. Using a dataset of 262,985 Facebook Pages and their as-sociated fans, this paper provides an empirical investigation of diffusion through a large social media network. Although Facebook diffusion chains are often extremely long (chains of up to 82 levels have been observed), they are not usually the result of a single chain-reaction event. Rather, these dif-fusion chains are typically started by a substantial number of users. Large clusters emerge when hundreds or even thousands of short diffusion chains merge together. This paper presents an analysis of these diffusion chains using zero-inflated negative binomial regressions. We show that after controlling for distribution effects, there is no meaningful evidence that a start node’s maximum diffusion chain length can be predicted with the user’s demographics or Facebook usage characteristics (including the user’s number of Facebook friends). This may provide insight into future research on public opinion formation."
http://videolectures.net/icwsm09_wei_soeac/,"This talk presents the first comprehensive exploration of the largest Chinese online knowledge sharing community- Baidu Knows. With analyzing 5.2 millions questions and 2.7 million users participated during 4.5 months on the site in 2008, we investigate how users adjust initial attempts and behave differently according to the level of participation; in particular, there is a positive dynamic for answerers to input more, be more focused, win more, and thus be rewarded more. As the result, a core user group forms to actively participate in both asking and answering across categories, thus maintaining a self-sufficient community. In addition, a prominent ""sense of community"" would enhance the social bonds within the community, especially for the contributors who can offer expertise but can rarely learn from others. The study suggests Baibu Knows as a successful design instance for further studies."
http://videolectures.net/icwsm09_mcglohon_csifu/,"Studying Usenet provides unique insight into online communities, since there is often a pre-defined space for community interaction. Here, we examine a large set of posts in nearly 200 politically-oriented newsgroups over a period of 4 years, using a unique and novel approach to the analysis. Our study is multi-scale: not only do we examine the newsgroups individually and compare measurements of different groups, but we also examine the relationships between the groups. Since users often post to multiple groups, shared participating authors or cross posts may be a way to assess how closely related, content-wise, two groups may be. However, this also causes some confusion of relevance. To combat this effect, we develop an “ownership” measure of an article to the set of cross-posted groups, based on the posting activity of the author. We show that this ownership measure can greatly improve assessment of information diffusion within and between groups, and suggest using it to improve analysis in other problems."
http://videolectures.net/icwsm09_gill_watba/,"Personal weblogs (blogs), provide individuals with the opportunity to write freely and express themselves online in the presence of others. In such situations, what do bloggers write about, and what are their motivations for blogging? Using a large blog corpus annotated with the LIWC text analysis program, we examine the content of blogs to provide insight into the role of personality in motivation for blogging. As predicted, we find that highly Neurotic authors use blogs to serve a cathartic or auto-therapeutic function, and reflect mainly upon themselves and negative emotions. Highly Extraverted blog authors, as expected, use blogs to document their lives at a high level, and uniquely interact directly with the reader. Additionally Extraverts use blogs to vent both positive and negative emotions. Bloggers who are high scorers on the Openness trait are more concerned with leisure activities, although they are more evaluative than intellectual, whereas high Conscientiousness bloggers tend to report daily life – and work – around them. As in other contexts, expressing positive rather than negative emotions is associated with high Agreeableness, but that trait is associated with self reference to a greater degree in blogs than elsewhere. In general, findings are consistent with other contexts indicating that bloggers tend to adapt to the possibilities of the medium, rather than try to present themselves differently"
http://videolectures.net/icwsm09_agarwal_siaifs/,"We present a novel problem of searching for ‘familiar strangers’ in a social network. Familiar strangers are individuals who are not directly connected but exhibit some similarity. The power-law nature of social networks determines that majority of individuals are directly connected with a small number of fellow individuals, and similar individuals can be largely unknown to each other. Moreover, the individuals of a social network have only a local view of the network, which makes the problem of aggregating these familiar strangers a challenge. In this work, we formulate the problem, show why it is significant to address the challenge, and present an approach that innovatively employs the social identities of the individuals with competitive approaches. The blogger and citation network are used to showcase technical details and empirical results with related issues and future work."
http://videolectures.net/icwsm09_lieberman_yawye/,"Whether knowingly or otherwise, Wikipedia contributors reveal their interests and expertise through their contribution patterns. An analysis of Wikipedia edit histories shows that it is often possible to associate contributors with relatively small geographic regions, usually corresponding to where they were born or where they presently live. For many contributors, the geographic coordinates of pages they have edited are tightly clustered. Results suggest that a wealth of information about contributors can be gleaned from edit histories. This illustrates the efficacy of data mining on large, publicly-available datasets and raises potential privacy concerns."
http://videolectures.net/icwsm09_koutrika_crccss/,"Social sites are extremely popular among users but user interactions in most sites revolve around relatively simple tasks, such as uploading resources, tagging and poking friends. We believe that social sites can go beyond simple interactions among individuals and offer valuable services to well-defined, closed, communities (e.g., an academic, corporate or scientific community). In this paper, we present an example of a closed-community social system, CourseRank, an educational and social site where Stanford students can explore course offerings and plan their academic program. We perform an analysis of 12 months worth of CourseRank data including user contributed information, such as ratings and comments, as well as information extracted from the user logs, and we analyze several aspects of user interactions and user-contributed content in the site, such as activity levels, user behavior and user content quality. Our findings provide useful insights with respect to the potential of closed community social sites."
