Video_Presentation,Abstracts
http://videolectures.net/eswc2014_staab_semantic_web/,"The Semantic Web changes the way we deal with data, because assumptions about the nature of the data that we deal with differ substantially from the ones in established database approaches. Semantic Web data is (i) provided by different people in an ad-hoc manner, (ii) distributed, (iii) semi-structured, (iv) (more or less) typed, (v) supposed to be used serendipitously. In fact, these are highly relevant assumptions and challenges, because they are frequently encountered in all kind of data-centric challenges – also in cases where Semantic Web standards are not in use. However, they are only partially accounted for in existing programming approaches for Semantic Web data including (i) semantic search, (ii) graph programming, and (iii) traditional database programming approaches.  The main hypothesis of this talk is that we have not yet developed the right kind of programming paradigms to deal with the proper nature of Semantic Web data, because none of the mentioned approaches fully considers its characteristics. Thus, I want to outline empirical investigations of Semantic Web data and recent developments towards Semantic Web programming that target the reduction of the impedance mismatch between data engineering and programming approaches."
http://videolectures.net/eswc2014_floridi_semantics_autonomy/,"The lecture is divided into four parts. In the first part, I offer a brief and simple introduction to four well-known senses in which different scientific fields speak of complexity, namely state complexity, Kolmogorov complexity, computational complexity, and programming complexity. I then suggest an intuitive way in which they can all be linked in a conceptual, unified view. Against this background, in the second part, I outline a new concept of complexity, which I shall call coordination complexity. This completes the unified view. I then argue, in the third part, that the semantic web helps us dealing with problems with increasingly high degree of coordination complexity, which require the mobilisation of whole systems to be tackled. In the last and concluding part, I highlight one of the consequences of the resolution of problems with high degree of coordination complexity: the predictability and manipulability of autonomous choices."
http://videolectures.net/eswc2014_tresp_machine_learning/,"Most successful applications of statistical machine learning focus on response learning or signal-reaction learning where an output is produced as a direct response to an input. An important feature is a quick response time, the basis for, e.g., real-time ad-placement on the Web, real-time address reading in postal automation, or a fast reaction to threats for a biological being. One might argue that knowledge about specific world entities and their relationships is necessary if the complexity of an agent's world increases, for example if an agent needs to function in a complex social community. As one is quite aware in the Semantic Web community, a natural representation of knowledge about entities and their relationships is a directed labeled graph where nodes represent entities and where a labeled link stands for a true fact. A number of successful graph-based knowledge representations, such as DBpedia, YAGO, or the Google Knowledge Graph, have recently been developed and are the basis of applications ranging from the support of search to the realization of question answering systems. Statistical machine learning can play an important role in knowledge graphs as well. By exploiting statistical relational patterns one can predict the likelihood of new facts, find entity clusters and determine if two entities refer to the same real world object. Furthermore, one can analyze new entities and map them to existing entities (recognition) and predict likely relations for the new entity. These learning tasks can elegantly be approached by first transforming the knowledge graph into a 3-way tensor where two of the modes represent the entities in the domain and the third mode represents the relation type. Generalization is achieved by tensor factorization using, e.g., the RESCAL approach. A particular feature of RESCAL is that it exhibits collective learning where information can propagate in the knowledge graph to support a learning task. In the presentation the RESCAL approach will be introduced and applications of RESCAL to different learning and decision tasks will be presented."
http://videolectures.net/eswc2014_presutti_panel/,"On March 12th, in occasion of the 25th birthday of the World Wide Web, Sir Tim Berners-Lee made an open call for a “Magna Carta” to protect Web users. He said: ""It's time for us to make a big communal decision. In front of us are two roads — which way are we going to go? Are we going to continue on the road and just allow the governments to do more and more and more control — more and more surveillance? Or are we going to set up a bunch of values? Are we going to set up something like a Magna Carta for the World Wide Web and say, actually, now it's so important, so much part of our lives, that it becomes on a level with human rights?"" We all know that guaranteeing privacy and security at the same time in a world without the WWW is a challenge, and that each country addresses it in a different way by means of local regulations as well as international agreements. Identifying the right tradeoff on the Web is probably even more complicated, as we deal with a virtual world, where geographical borders loose their importance and role.  The aim of this panel is to identify and discuss the most important issues that should be addressed in order to guarantee web users privacy, on one hand, without putting their security in danger, and web users security, on the other hand, without limiting their freedom by invading their private lives. Can semantics play any role in this trade-off?  We ask our panelists to summarize in three main statements their view on, and possibly their solution to, this problem, hence giving their advice to the definition of a Web users “Magna Carta”."
http://videolectures.net/eswc2014_alani_panel/,"Many projects, papers, and businesses, are centred around social media data, but how many comply fully with EU data protection directives and regulations?"" ""Do we even know how to translate and embed such laws into our tools and research practices?"" ""Can we take this challenge, and opportunity, to design and build semantic tools for lawful gathering and analysis of social data?"""
http://videolectures.net/eswc2014_gangemi_panel/,"""A little semantics goes a long way to both granting and harming a trade-off between privacy and security."" ""The trade-off between privacy and security is a suq-like issue, where the attempts to cleanly control it may create more harm than good."" ""As with the majority of human-accessible worlds, semantics is broken, but most humans know what is appropriate to do, given a certain context: probably the only reason why we haven't collapsed yet."""
http://videolectures.net/eswc2014_casanovas_panel/,"""Security and privacy (data protection) are two faces of the same coin."" ""Principles of fair information practices (FIPs) and ""privacy by design"" (PbD) deal also with metadata and the so-called ""identity meta-system"" layer of the Internet."" ""Implementation of security by design implies a democratic political turn towards a global digital neighborhood."""
http://videolectures.net/eswc2014_floridi_panel/,"""The EU’s current ethical focus on personal data protection is unbalanced."" ""It favours too much the protection of an individual’s privacy and right to be forgotten."" ""It entirely ignores the need to protect personal data when whole groups are in question."""
http://videolectures.net/eswc2014_gandon_panel/,"""Semantics are a double-edged weapon for security."" ""Deployment requires security on every floor."" ""Security is much more than a technical problem."""
http://videolectures.net/eswc2014_staab_panel/,"""Data protection and security is not an issue to be solved once and for all, but an enduring issue like traffic safety."" ""Data protection and security is and will remain inconvenient, even if the kind of inconvenience should (and will) shift."" ""Technology helps to encrypt, explain and suggest."""
http://videolectures.net/eswc2014_esther_vidal_panel/,"""The EU’s current ethical focus on personal data protection is unbalanced."" ""It favours too much the protection of an individual’s privacy and right to be forgotten."" ""It entirely ignores the need to protect personal data when whole groups are in question."""
http://videolectures.net/eswc2014_panel_data_protection/,"On March 12th, in occasion of the 25th birthday of the World Wide Web, Sir Tim Berners-Lee made an open call for a “Magna Carta” to protect Web users. He said: ""It's time for us to make a big communal decision. In front of us are two roads — which way are we going to go? Are we going to continue on the road and just allow the governments to do more and more and more control — more and more surveillance? Or are we going to set up a bunch of values? Are we going to set up something like a Magna Carta for the World Wide Web and say, actually, now it's so important, so much part of our lives, that it becomes on a level with human rights?"" We all know that guaranteeing privacy and security at the same time in a world without the WWW is a challenge, and that each country addresses it in a different way by means of local regulations as well as international agreements. Identifying the right tradeoff on the Web is probably even more complicated, as we deal with a virtual world, where geographical borders loose their importance and role. The aim of this panel is to identify and discuss the most important issues that should be addressed in order to guarantee web users privacy, on one hand, without putting their security in danger, and web users security, on the other hand, without limiting their freedom by invading their private lives. Can semantics play any role in this trade-off?  We ask our panelists to summarize in three main statements their view on, and possibly their solution to, this problem, hence giving their advice to the definition of a Web users “Magna Carta”."
http://videolectures.net/eswc2014_kuhn_linked_data/,"To make digital resources on the web verifiable, immutable, and permanent, we propose a technique to include cryptographic hash values in URIs. We call them trusty URIs and we show how they can be used for approaches like nanopublications to make not only specific resources but their entire reference trees verifiable. Digital artifacts can be identied not only on the byte level but on more abstract levels such as RDF graphs, which means that resources keep their hash values even when presented in a different format. Our approach sticks to the core principles of the web, namely openness and decentralized architecture, is fully compatible with existing standards and protocols, and can therefore be used right away. Evaluation of our reference implementations shows that these desired properties are indeed accomplished by our approach, and that it remains practical even for very large files."
http://videolectures.net/eswc2014_gong_entity_coreference/,"Entity coreference is important to Linked Data integration. User involvement is considered as a valuable source of human knowledge that helps identify coreferent entities. However, the quality of user involvement is not always satisfying, which significantly diminishes the coreference accuracy. In this paper, we propose a new approach called coCoref, which leverages distributed human computation and consensus partition for entity coreference. Consensus partition is used to aggregate all distributed user-judged coreference results and resolve their disagreements. To alleviate user involvement, ensemble learning is performed on the consensus partition to automatically identify coreferent entities that users have not judged. We integrate coCoref into an online Linked Data browsing system, so that users can participate in entity coreference with their daily Web activities. Our empirical evaluation shows that coCoref largely improves the accuracy of user-judged coreference results, and reduces user involvement by automatically identifying a large number of coreferent entities"
http://videolectures.net/eswc2014_ell_search_engine/,"In this paper we introduce Spartiqulation, a system that translates SPARQL queries into English text. Our aim is to allow casual end users of semantic applications with limited to no expertise in the SPARQL query language to interact with these applications in a more intuitive way. The verbalization approach exploits domain-independent template-based natural language generation techniques, as well as linguistic cues in labels and URIs"
http://videolectures.net/eswc2014_wang_linked_data/,"Due to the distributed nature of Linked Data, many resources are referred to by more than one URI. This phenomenon, known as co-reference, increases the probability of leaving out implicit semantically related results when querying Linked Data. The probability of co-reference increases further when considering distributed SPARQL queries over a larger set of distributed datasets. Addressing co-reference in Linked Data queries, on one hand, increases complexity of query processing. On the other hand, it requires changes in how statistics of datasets are taken into consideration. We investigate these two challenges of addressing co-reference in distributed SPARQL queries, and propose two methods to improve query efficiency: 1) a model named Virtual Graph, that trans- forms a query with co-reference into a normal query with pre-existing bindings; 2) an algorithm named, that intensively exploits parallelism, and dynamically optimises queries using runtime statistics. We deploy both methods in an distributed engine called LHD-d. To evaluate LHD-d, we investigate the distribution of co-reference in the real world, based on which we simulate an experimental RDF network. In this environment we demonstrate the advantages of LHD-d for distributed SPARQL queries in environments with co-reference"
http://videolectures.net/eswc2014_schaible_open_data/,"The choice of which vocabulary to reuse when modeling and publishing Linked Open Data (LOD) is far from trivial. There is no study that investigates the different strategies of reusing vocabularies for LOD modeling and publishing. In this paper, we present the results of a survey with 79 participants that examines the most preferred vocabulary reuse strategies of LOD modeling. The participants, LOD publishers and practitioners, were asked to assess different vocabulary reuse strategies and explain their ranking decision. We found significant differences between the modeling strategies that range from reusing popular vocabularies, minimizing the number of vocabularies, and staying within one do- main vocabulary. A very interesting insight is that the popularity in the meaning of how frequent a vocabulary is used in a data source is more important than how often individual classes and properties are used in the LOD cloud. Overall, the results of this survey help in better understanding the strategies how data engineers reuse vocabularies and may also be used to develop future vocabulary engineering tools."
http://videolectures.net/eswc2014_hasan_linked_data/,"Linked Data consumers may need explanations for debugging or understanding the reasoning behind producing the data. They may need the possibility to transform long explanations into more understandable short explanations. In this paper, we discuss an approach to explain reasoning over Linked Data. We introduce a vocabulary to describe explanation related metadata and we discuss how publishing these metadata as Linked Data enables explaining reasoning over Linked Data. Finally, we present an approach to summarize these explanations taking into account user specied explanation ltering criteria."
http://videolectures.net/eswc2014_rula_temporal_scopes/,"Information on the temporal interval of validity for facts described by RDF triples plays an important role in a large number of applications. Yet, most of the knowledge bases available on the Web of Data do not provide such information in an explicit manner. In this paper, we present a generic approach which addresses this drawback by inserting temporal information into knowledge bases. Our approach combines two types of information to associate RDF triples with time intervals. First, it relies on temporal information gathered from the document Web by an extension of the fact validation framework DeFacto. Second, it harnesses the time information contained in knowledge bases. This knowledge is combined within a three-step approach which comprises the steps matching, selection and merging. We evaluate our approach against a corpus of facts gathered from Yago2 by using DBpedia and Freebase as input and diferent parameter settings for the underlying algorithms. Our results suggest that we can detect temporal information for facts from DBpedia with an F-measure of up to 70%"
http://videolectures.net/eswc2014_paulheim_numerical_data/,"DBpedia is a central hub of Linked Open Data (LOD). Being based on crowd-sourced contents and heuristic extraction methods, it is not free of errors. In this paper, we study the application of unsupervised numerical outlier detection methods to DBpedia, using Interquantile Range (IQR), Kernel Density Estimation (KDE), and various dispersion estimators, combined with dierent semantic grouping methods. Our approach reaches 87% precision, and has lead to the identication of 11 systematic errors in the DBpedia extraction framework"
http://videolectures.net/eswc2014_fetahu_topic_profiles/,"The increasing adoption of Linked Data principles has led to an abundance of datasets on the Web. However, take-up and reuse is hindered by the lack of descriptive information about the nature of the data, such as their topic coverage, dynamics or evolution. To address this issue, we propose an approach for creating linked dataset proles. A prole consists of structured dataset metadata describing topics and their relevance. Proles are generated through the conguration of techniques for resource sampling from datasets, topic extraction from reference datasets and their ranking based on graphical models. To enable a good trade-o between scalability and accuracy of generated proles, appropriate parameters are determined experimentally. Our evaluation considers topic proles for all accessible datasets from the Linked Open Data cloud. The results show that our approach generates accurate proles even with comparably small sample sizes (10%) and outperforms established topic modelling approaches"
