Video_Presentation,Abstracts
http://videolectures.net/iswc07_kahle_uahk/,"The goal of universal access to our cultural heritage is within our grasp. With current digital technology we can build comprehensive collections, and with digital networks we can make these available to students and scholars all over the world. The current challenge is establishing the roles, rights, and responsibilities of our libraries and archives in providing public access to this information. With these roles defined, our institutions will help fulfill this epic opportunity of our digital age."
http://videolectures.net/iswc07_pell_nlpsw/,"The Semantic Web promises to revolutionize access to information by adding machine-readable semantic information to content which is normally interpretable only by people. In addition, it will also revolutionize access to services by adding semantic information to create machine-readable service descriptions. This ambitious vision has been slow to take off because of a chicken and egg problem. Markup is required before people will build applications, applications are required before it is worth the hard work of doing markup. Natural language processing (NLP) has advanced to the point where it can break the impasse and open up the possibilities of the Semantic Web. First, NLP systems can now automatically create annotations from unstructured text. This provides the data that semantic web applications require. Second, NLP systems are themselves consumers of semantic web information and thus provide economic motivation for people to create and maintain such information. For example, a new generation of natural language search systems, as illustrated by Powerset, can take advantage of semantic web markup and ontologies to augment their interpretation of underlying textual content. They can also expose semantic web services directly in response to natural language queries."
http://videolectures.net/iswc07_welty_hiwr/,"For the past several years I have warned people not to ask me to predict the future, because my predictions are usually wrong. Undaunted by failure, in this talk I will try to predict the future of the semantic web based on a very personal view of its history, the history of the internet, web, semantic web, and AI, and the mistakes I've made predicting where and how they would be valuable."
http://videolectures.net/iswc07_southampton_upp/,"Governments often hold very rich data and whilst much of this information is published and available for re-use by others, it is often trapped by poor data structures, locked up in legacy data formats or in fragmented databases. One of the great benefits that Semantic Web (SW) technology offers is facilitating the large scale integration and sharing of distributed data sources. At the heart of information policy in the UK, the Office of Public Sector Information (OPSI) is the part of the UK government charged with enabling the greater re-use of public sector information. This paper describes the actions, findings, and lessons learnt from a pilot study, involving several parts of government and the public sector. The aim was to show to government how they can adopt SW technology for the dissemination, sharing and use of its data."
http://videolectures.net/iswc07_gangemi_cswl/,"This talk introduces a framework to add a semantic web layer to  legacy organizational information, and describes its application to the use case  provided by the Italian National Research Council (CNR) intraweb. Building on  a traditional web-based view of information from different legacy databases, we  have performed a semantic porting of data into a knowledge base, dependent on  an OWL domain ontology. We have enriched the knowledge base by means of  text mining techniques, in order to discover on-topic relations. Several reasoning  techniques have been applied, in order to infer relevant implicit relationships.  Finally, the ontology and the knowledge base have been deployed on a semantic  wiki by means of theWikiFactory tool, which allows users to browse the ontology  and the knowledge base, to introduce new relations, to revise wrong assertions in  a collaborative way, and to perform semantic queries. In our experiments, we have  been able to easily implement several functionalities, such as expert finding, by  simply formulating ad-hoc queries from either an ontology editor or the semantic  wiki interface. The result is an intelligent and collaborative front end, which allow  users to add information, fill gaps, or revise existing information on a semantic  basis, while keeping the knowledge base automatically updated."
http://videolectures.net/iswc07_health_rsw/,"Semantic Web conferences such as ESWC and ISWC offer  prime opportunities to test and showcase semantic technologies. Conference  metadata about people, papers and talks is diverse in nature and  neither too small to be uninteresting or too big to be unmanageable.  Many metadata-related challenges that may arise in the Semantic Web  at large are also present here. Metadata must be generated from sources  which are often unstructured and hard to process, and may originate from  many different players, therefore suitable workflows must be established.  Moreover, the generated metadata must use appropriate formats and vocabularies,  and be served in a way that is consistent with the principles  of linked data. This paper reports on the metadata efforts from ESWC  and ISWC, identifies specific issues and barriers encountered during the  projects, and discusses how these were approached. Recommendations  are made as to how these may be addressed in the future, and we discuss  how these solutions may generalize to metadata production for the  Semantic Web at large."
http://videolectures.net/iswc07_zhou_akqss/,"Semantic search promises to provide more accurate result  than present-day keyword search. However, progress with semantic search  has been delayed due to the complexity of its query languages. In this paper,  we explore a novel approach of adapting keywords to querying the  semantic web: the approach automatically translates keyword queries  into formal logic queries so that end users can use familiar keywords to  perform semantic search. A prototype system named ‘SPARK’ has been  implemented in light of this approach. Given a keyword query, SPARK  outputs a ranked list of SPARQL queries as the translation result. The  translation in SPARK consists of three major steps: term mapping, query  graph construction and query ranking. Specifically, a probabilistic query  ranking model is proposed to select the most likely SPARQL query. In  the experiment, SPARK achieved an encouraging translation result."
http://videolectures.net/iswc07_harth_frs/,"We present the architecture of an end-to-end semantic search  engine that uses a graph data model to enable interactive query answering  over structured and interlinked data collected from many disparate  sources on the Web. In particular, we study distributed indexing methods  for graph-structured data and parallel query evaluation methods on  a cluster of computers. We evaluate the system on a dataset with 430  million statements collected from the Web, and provide scale-up experiments  on 7 billion synthetically generated statements."
http://videolectures.net/iswc07_xie_tbd/,"Data warehouse is now widely used in business analysis and decision making processes. To adapt the rapidly changing business environment, we develop a tool to make data warehouses more business-friendly by using Semantic Web technologies. The main idea is to make business semantics explicit by uniformly representing the business metadata (i.e. conceptual enterprise data model and multidimensional model) with an extended OWL language. Then a mapping from the business metadata to the schema of the data warehouse is built. When an analysis request is raised, a customized data mart with data populated from the data warehouse can be automatically generated with the help of this built-in knowledge. This tool, called Enterprise Information Asset Workbench (EIAW), is deployed at the Taikang Life Insurance Company, one of the top five insurance companies of China. User feedback shows that OWL provides an excellent basis for the representation of business semantics in data warehouse, but many necessary extensions are also needed in the real application. The user also deemed this tool very helpful because of its flexibility and speeding up data mart deployment in face of business changes."
http://videolectures.net/iswc07_wang_por/,"Extracting semantic relations is of great importance for the creation of the Semantic Web content. It is of great benefit to semi-automatically extract relations from the free text of Wikipedia using the structured content readily available in it. Pattern matching methods that employ information redundancy cannot work well since there is not much redundancy information in Wikipedia, compared to the Web. Multi-class classification methods are not reasonable since no classification of relation types is available in Wikipedia. In this paper, we propose PORE (Positive-Only Relation Extraction), for relation extraction from Wikipedia text. The core algorithm B-POL extends a state-of-the-art positive-only learning algorithm using bootstrapping, strong negative identification, and transductive inference to work with fewer positive training examples. We conducted experiments on several relations with different amount of training data. The experimental results show that B-POL can work effectively given only a small amount of positive training examples and it significantly outperforms the original positive learning approaches and a multi-class SVM. Furthermore, although PORE is applied in the context of Wikipedia, the core algorithm B-POL is a general approach for Ontology Population and can be adapted to other domains."
http://videolectures.net/iswc07_tkk_fhi/,"This talk shows how semantic web techniques can be applied to solving problems of distributed content creation, discovery, linking, aggregation, and reuse in health information portals, both from end-users’ and content publishers’ viewpoints. As a case study, the national semantic health portal HEALTHFINLAND is presented. It provides citizens with intelligent searching and browsing services to reliable and up-to-date health information created by various health organizations in Finland. The system is based on a shared semantic metadata schema, ontologies, and ontology services. The content includes metadata about thousands of web documents such as web pages, articles, reports, campaign information, news, services, and other information related to health."
http://videolectures.net/iswc07_huynh_dmn/,"As more and more reusable structured data appears on the Web, casual users will want to take into their own hands the task of mashing up data rather than wait for mash-up sites to be built that address exactly their individually  unique needs. In this paper, we present Potluck, a Web user interface that lets casual users—  those without programming skills and data modeling expertise—mash up data themselves.  Potluck is novel in its use of drag and drop for merging fields, its integration and extension of the faceted browsing paradigm for focusing on subsets of data to align, and its application of simultaneous editing for cleaning up data syntactically. Potluck also lets the user construct rich visualizations of data in-place as the user aligns and cleans up the data. This iterative process of integrating  the data while constructing useful visualizations is desirable when the user is unfamiliar with the data at the beginning—a common case—and wishes to get immediate value out of the data without having to spend the overhead of completely and perfectly integrating the data first.  A user study on Potluck indicated that it was usable and learnable, and elicited  excitement from programmers who, even with their programming skills, previously had great difficulties performing data integration."
http://videolectures.net/iswc07_yamauchi_swh/,"For the development of Semantic Web technology, researchers and  developers in the Semantic Web community need to focus on the areas in which  human reasoning is particularly difficult. Two studies in this paper demonstrate  that people are predisposed to use class-inclusion labels for inductive judgments.  This tendency appears to stem from a general characteristic of human  reasoning – using heuristics to solve problems. The inference engines and interface  designs that incorporate human reasoning need to integrate this general  characteristic underlying human induction."
